wavelength,intensity,reflectance
901.1691579167898,16842,0.7968018167194966
905.0632354537707,18758,0.7995396615660032
908.9530429064923,20673,0.7984627862963964
912.8385802749547,22535,0.7944089963690203
918.0126544129456,25109,0.7881536819637139
921.8882282514696,27851,0.779594121763471
925.7595320057344,31372,0.7665917310135861
929.62656567574,35489,0.7641903531438415
933.4893292614863,40086,0.7663454920853406
937.3478227629734,44996,0.7761544167112276
941.202046180201,49478,0.7867887924180262
945.0519995131696,53031,0.7935802469135802
948.8976827618787,56376,0.7971606736330086
954.0186180735321,60254,0.8015271237395908
957.8543377923032,63355,0.8019721768629983
961.6857874268148,66018,0.8009754677149304
965.5129669770672,68804,0.800381555069564
969.3358764430603,71511,0.8010193223186782
973.1545158247943,74645,0.7995993701327221
976.9688851222688,77155,0.7987142724044762
980.7789843354842,80335,0.7976626651971443
985.8524742664791,83828,0.797139624005097
989.6526099497563,86699,0.7958928882891319
993.448475548774,89307,0.7947513148410177
997.2400710635326,91551,0.7942516071382095
1001.0273964940318,93765,0.7938651449471688
1004.8104518402719,96053,0.7936427934031794
1008.5892371022526,97869,0.7933287399181291
1012.363752279974,99733,0.7930423027989821
1016.1339973734363,101280,0.793146114931007
1021.1543484780938,103193,0.7942505291514336
1024.9146300416178,103639,0.7946252635614338
1028.6706415208823,104197,0.795184492692792
1032.4223829158877,104411,0.7952215570686529
1036.169854226634,104578,0.7954332828793744
1039.9130554531207,104675,0.7954873618774033
1043.6519865953483,104628,0.7962860078389589
1047.3866476533167,104160,0.7960746549273169
1051.117038627026,104153,0.7966117251137711
1056.0842509053457,103547,0.7972328942201827
1059.8046783491166,102965,0.7972327394640465
1063.520835708628,102372,0.7973704502792339
1067.2327229838804,102355,0.7971324880844833
1070.9403401748732,102429,0.797814420463131
1074.643687281607,101942,0.7982178651966926
1078.3427643040816,101942,0.7985304945872695
1082.037571242297,102125,0.7985940053643622
1085.7281080962528,102214,0.7993337191297684
1090.6421815482354,102636,0.7992586478109863
1094.322754872253,102897,0.7992869127516778
1097.9990581120114,103449,0.799890202506785
1101.6710912675103,103987,0.8003679073920138
1105.3388543387505,104352,0.80074893721512
1109.002347325731,105093,0.8012763329444864
1112.6615702284523,105711,0.8010168900743345
1116.3165230469144,106349,0.8019560824058155
1121.1831511182384,107381,0.8018055016277889
1124.828140406762,108252,0.8023183421778186
1128.4688596110266,109051,0.8020519986761299
1132.105308731032,109578,0.8016475115406281
1135.737487766778,110520,0.8008463522796441
1139.3653967182647,111157,0.7993628512049016
1142.9890355854923,111656,0.7989238540906424
1146.6084043684605,112207,0.7967832416119297
1150.2235030671693,113056,0.7952002138240032
1155.0369923121557,113657,0.7929078706868887
1158.6421274809263,114333,0.7914563993935996
1162.2429925654378,115015,0.7902421260924531
1165.83958756569,115636,0.7878399738376847
1169.431912481683,116706,0.7854071187741011
1173.0199673134166,117498,0.7830798555109766
1176.6037520608907,118032,0.7806142694637708
1180.183266724106,118700,0.7774379261335727
1183.7585113030618,119633,0.7737977426344556
1188.5188617217107,120456,0.7692838257270951
1192.0841427707282,121512,0.766400292654006
1195.6451537354865,122957,0.7638978628230616
1199.2018946159856,124025,0.7614361228611949
1202.754365412225,125103,0.7598209513629075
1206.3025661242057,126603,0.7569640839217703
1209.846496751927,128026,0.7557347437516971
1213.3861572953888,129211,0.754909120652485
1218.0990623333792,131363,0.7537598191384979
1221.6287593469028,133295,0.7537775113664639
1225.1541862761674,134876,0.7540364059215529
1228.6753431211725,136653,0.7552935714404152
1232.1922298819184,138887,0.7569640122302825
1235.704846558405,141005,0.7583278656785449
1239.2131931506324,142757,0.7601422767474428
1242.7172696586003,144890,0.7612967633459437
1246.2170760823092,146457,0.761848532295736
1250.8768422939622,149158,0.7633079166879894
1254.3666851877329,151324,0.76382670496131
1257.852257997244,153525,0.7642127898931272
1261.333560722496,155447,0.7649273194303654
1264.8105933634888,157891,0.764864603013128
1268.2833559202222,159663,0.7652045970841681
1271.7518483926965,161747,0.7655394372529996
1275.2160707809114,163446,0.766283632681191
1278.6760230848672,165515,0.7674741029945007
1283.2826504701825,168237,0.7691607841702937
1286.7326392441998,170046,0.7709843713869884
1290.178357933958,172189,0.7728688642321089
1293.619806539457,173737,0.7744706459234164
1297.0569850606967,175224,0.7756637834105055
1300.4898934976768,176696,0.7764570434201795
1303.918531850398,177641,0.7774291241061191
1307.3429001188597,178854,0.7776294679542085
1311.9020821235167,180158,0.7781631586449376
1315.3164868620402,181247,0.7776972058217767
1318.7266215163045,181948,0.777472492255101
1322.1324860863097,182376,0.7771825980235486
1325.5340805720552,182917,0.7764637464608175
1328.9314049735417,183101,0.7758023854416033
1332.324459290769,183058,0.7743209918320213
1335.713243523737,183347,0.77290183332701
1339.0977576724456,182892,0.7708700380183263
1343.603800850765,182404,0.7669189371005718
1346.9783514695355,181492,0.7636945087313276
1350.3486320040465,180590,0.7591961996048262
1353.7146424542984,179034,0.7554750993746361
1357.0763828202912,177511,0.7511054317424989
1360.4338531020244,175943,0.7460554380043336
1363.7870532994984,174729,0.7410616586507875
1367.1359834127134,173772,0.7361379993984555
1370.480643441669,172487,0.7323107099491377
1374.9335477936509,171885,0.729829224589621
1378.268244292668,170864,0.7292997844505623
1381.5986707074262,170359,0.7288927491089879
1384.9248270379248,169785,0.7280535496818237
1388.2467132841643,168964,0.7267362589624813
1391.5643294461445,167725,0.7247582338757768
1394.8776755238655,166397,0.7220869731252089
1398.1867515173271,164485,0.7174010703117163
1401.4915574265297,162913,0.711391841261801
1405.891322952174,159734,0.7009997103560864
1409.1861653314381,156834,0.6904454785185055
1412.476737626443,153544,0.6787675169090668
1415.7630398371887,150633,0.6659431021905877
1419.045071963675,147366,0.6529026312641498
1422.322834005902,144137,0.6404238775464866
1425.59632596387,141519,0.6293621392771535
1428.8655478375783,138911,0.6196377034628269
1433.2178679825643,136285,0.6097926566261287
1436.4771263263347,135018,0.6040965709785955
1439.7321145858455,133707,0.5988337461203248
1442.9828327610974,132586,0.5947027293727153
1446.2292808520897,131379,0.5908152665164659
1449.471458858823,130034,0.5867536639953794
1452.709366781297,129195,0.5831257108812219
1455.9430046195116,127428,0.578445168729062
1459.1723723734672,125962,0.5736705955221977
1463.4715536921155,123853,0.5670483524634071
1466.6909579161327,122163,0.5622040286617609
1469.9060920558904,120590,0.557116061611243
1473.116956111389,118628,0.5519198648906424
1476.3235500826286,117120,0.5467608434831728
1479.5258739696087,115135,0.5422762083290159
1482.7239277723295,113858,0.5393557555660824
1485.917711490791,112832,0.5374283155829063
1489.1072251249932,111613,0.5362503363185609
1493.353267617304,110156,0.5355932533026047
1496.532817721568,109516,0.5362805684233206
1499.7080977415728,109056,0.5371819816269734
