wavelength,intensity,reflectance
1615.1964026406768,64145,0.616790707513606
1618.2079960974097,62787,0.622880725389629
1621.2153194698833,61457,0.6281634572141134
1624.2183727580978,60231,0.6339771590968897
1627.2171559620529,59019,0.639481211806007
1631.2088912140343,56907,0.6457385364303789
1634.1977108880512,56033,0.6516601732860383
1637.1822604778088,54474,0.6558075700664547
1640.1625399833072,53271,0.6602833451083925
1643.1385494045462,51706,0.6656710653363374
1646.1102887415261,50415,0.6709832836456558
1649.0777579942467,48919,0.6758261494252874
1652.0409571627079,47419,0.6830838819343408
1654.99988624691,46138,0.6915789789249632
1658.9384826725538,43816,0.705310432529015
1661.8874482268175,42354,0.7221237127463684
1664.832143696822,40338,0.7446694603924754
1667.7725690825673,38126,0.7758332994180132
1670.708724384053,35721,0.8134863701578192
1673.64060960128,32780,0.8544691499622031
1676.5682247342472,29661,0.8951561792666365
1679.4915697829554,26336,0.9314894068545962
1682.4106447474044,22929,0.9623520523797532
1686.2961023467108,18498,0.9855612978848101
1689.2052137812213,15829,0.9804273768968721
1692.1100551314726,13359,0.976606477081658
1695.0106263974646,11053,0.9551503629450397
1697.9069275791976,9449,0.94518355506652
1700.7989586766712,7970,0.9259904728709191
